2.018090e+13, 176.5712, -82.3954, 203.6930,   1.0800,   1.1067,  -0.3861
2.018090e+13, 177.4103, -83.5362, 204.6020,   0.9370,   1.4111,  -0.1633
2.018090e+13, 178.5690, -83.1620, 205.3215,   0.8318,   0.4693,  -0.2836
2.018090e+13, 178.7208, -83.9239, 206.0671,   0.8450,   0.5797,  -0.7263
2.018090e+13, 179.6009, -84.5462, 207.3339,   0.9656,   0.9719,  -0.3043
2.018090e+13, 179.9585, -84.5281, 208.5823,   0.7214,   1.3820,   0.1175
2.018090e+13, 183.3367, -85.6167, 208.7365,   1.1708,   0.8125,  -0.9025
2.018090e+13, 183.1301, -86.2827, 209.8366,   1.3090,   0.3433,  -0.6146
2.018090e+13, 182.8813, -86.7870, 210.9532,   0.9534,   1.2438,  -0.3698
2.018090e+13, 185.5827, -86.7139, 211.9629,   0.9049,   1.0697,  -0.2842
2.018090e+13, 185.5446, -87.1141, 213.3469,   1.1073,   0.6168,  -0.6128
2.018090e+13, 184.8068, -86.5229, 215.3172,   0.8335,   1.1750,  -0.0466
2.018090e+13, 186.3490, -86.2722, 215.8042,   0.6497,   1.7907,   0.2708
2.018090e+13, 186.2225, -85.6745, 217.3412,   1.1413,   0.5175,  -0.3735
2.018090e+13, 187.1396, -86.8782, 218.3626,   1.1266,   1.0400,  -0.4678
2.018090e+13, 189.1079, -87.0586, 219.4258,   0.9109,   1.7562,   0.0338
2.018090e+13, 190.7843, -88.2289, 219.8696,   1.3808,   0.4786,  -0.6960
2.018090e+13, 189.8186, -88.1526, 221.2787,   0.9752,   0.8429,  -0.3817
2.018090e+13, 191.3761, -89.7850, 222.2311,   1.3558,   0.5524,  -0.5990
2.018090e+13, 191.4855, -90.4579, 223.7716,   1.0830,   1.1433,  -0.3438
2.018090e+13, 193.4511, -91.3261, 224.6486,   0.8954,   0.8898,  -0.3646
2.018090e+13, 195.2692, -91.3119, 225.4503,   1.0192,   0.6909,  -0.4693
2.018090e+13, 195.9298, -91.4924, 227.0855,   1.0227,   1.1399,  -0.3423
2.018090e+13, 197.8881, -91.8654, 227.2708,   0.3737,   1.8572,   0.4814
2.018090e+13, 199.0694, -91.4088, 228.0134,   0.6535,   1.6532,   0.0077
2.018090e+13, 199.6243, -91.4439, 229.3770,   1.3938,   0.4896,  -1.1276
2.018090e+13, 199.5590, -93.0822, 230.7043,   1.2830,   0.4179,  -0.6890
2.018090e+13, 200.5339, -93.0579, 231.4191,   1.0467,   1.4173,  -0.0728
2.018090e+13, 201.6518, -93.5351, 232.4581,   0.7902,   1.0526,  -0.2684
2.018090e+13, 203.4721, -94.5201, 232.9791,   0.7560,   1.0648,  -0.3564
2.018090e+13, 204.3423, -95.0547, 233.6783,   1.1629,   0.5316,  -0.4513
2.018090e+13, 205.4147, -95.3832, 234.6721,   0.7561,   0.9508,  -0.3038
2.018090e+13, 205.2237, -95.0532, 236.1670,   0.9157,   1.0062,   0.0016
2.018090e+13, 206.9917, -95.6294, 236.8521,   0.8853,   1.1339,   0.0228
